genres,title,id
"['Action', 'RPG', 'Strategy']",Divinity: Dragon Commander,243950
"['Action', 'Adventure']",Saints Row IV: Inauguration Station,242590
['Strategy'],COH 2 - German Skin: (H) Four Color Disruptive Pattern,231485
['Strategy'],COH 2 - German Skin: (L) Four Color Disruptive Pattern,231477
['Strategy'],COH 2 - German Skin: (M) Four Color Disruptive Pattern,231484
"['Action', 'Indie']",Super House of Dead Ninjas: True Ninja Pack,238570
"['Action', 'Adventure', 'Casual', 'Indie']",Beatbuddy: Tale of the Guardians,231040
"['Indie', 'RPG']",Inquisitor,241620
"['Simulation', 'Strategy']",Europa Universalis IV: Call-to-Arms Pack,625170
"['Simulation', 'Strategy']",Europa Universalis IV: Pre-Order Pack,625172
"['Simulation', 'Strategy']",Europa Universalis IV: Digital Extreme Edition Upgrade Pack,625171
"['RPG', 'Simulation', 'Strategy']",DLC - Crusader Kings II: Europa Universalis IV Converter,226665
['Strategy'],CoH 2 - German Commander: Lightning War Doctrine,231465
"['Action', 'Adventure']",Dishonored: The Brigmore Witches,212894
"['Action', 'Adventure', 'Casual']",DuckTales: Remastered,237630
"['RPG', 'Simulation', 'Strategy']",DLC - Crusader Kings II: Customization Pack,226666
['Indie'],Hacker Evolution Duality: Hardcore Package Part 1 DLC,241950
['Simulation'],Train Simulator: Metronom ME 146 Loco Add-On,222591
['Strategy'],Worms Clan Wars,233840
"['Free to Play', 'Massively Multiplayer', 'Simulation']",War Thunder - Steam Pack,244230
"['Indie', 'Strategy']",Space Hulk - Kraken Skin DLC,246562
"['Simulation', 'Strategy']",Tropico 4: Propaganda!,205637
['Simulation'],Cities in Motion 2: Metro Madness,225426
"['Indie', 'Strategy']",Space Hulk,242570
"['Action', 'Indie']",Electronic Super Joy,244870
['Simulation'],Train Simulator: Great Eastern Main Line London-Ipswich Route Add-On,222593
"['Action', 'Adventure']",Remember Me: Combo Lab Pack DLC,237800
['Simulation'],Train Simulator: Powerhaul Class 66 V2.0 Loco Add-On,222594
['Action'],LOST PLANET® 3,226720
['Strategy'],PixelJunk™ Monsters Ultimate,243780
"['Action', 'Adventure']",Saints Row IV: Presidential Pack,247292
"['Action', 'Adventure']",Saints Row IV: Grass Roots Pack,247291
['Action'],LOST PLANET® 3 - Hi Res Movies,250810
"['Casual', 'Strategy']",Sid Meier’s Ace Patrol,244070
"['Action', 'Adventure', 'Casual']",Space Ace,240340
"['Action', 'Indie', 'Strategy']",Primal Carnage - Dinobuster Skin,235140
"['Indie', 'Simulation', 'Strategy']",Skyward Collapse: Nihon no Mura,238900
['Strategy'],CoH 2 - German Commander: Fortified Armor Doctrine,231459
['Strategy'],COH 2 - Soviet Skin: (H) Four Color Belorussian Front,231482
"['Action', 'Indie']",Assault Android Cactus,250110
"['Adventure', 'Indie']",Shelter,244710
"['Adventure', 'Indie']",Lilly Looking Through,250030
['Indie'],Protocell,246340
"['Free to Play', 'Massively Multiplayer', 'RPG']",Ragnarok Online 2 - Emperium Warrior Pack,247190
"['Action', 'Indie']",BeatBlasters III,246800
"['Casual', 'Indie']",Perfection.,246360
"['Action', 'Casual', 'Indie']",TorqueL prototype,246640
['Simulation'],Train Simulator: BR DP1 Deltic Loco Add-On,222595
"['Action', 'Free to Play']",America's Army: Proving Grounds,203290
['Simulation'],Cities in Motion 2: Lofty Landmarks,225430
"['Casual', 'Indie', 'Simulation', 'Strategy']",Game Dev Tycoon,239820
"['Action', 'Strategy']",Guardians of Middle-earth: The Tactician Bundle,111915
"['Action', 'Strategy']",Guardians of Middle-earth: The Defender Bundle,111914
"['Action', 'Strategy']",Guardians of Middle-earth: The Enchanter Bundle,111916
"['Action', 'Strategy']",Guardians of Middle-earth: The Warrior Bundle,111912
"['Action', 'Strategy']",Guardians of Middle-earth: The Striker Bundle,111913
"['Action', 'Strategy']",Guardians of Middle-earth: The Company of Dwarves Bundle,111911
"['Action', 'Strategy']",Guardians of Middle-earth,111900
"['Action', 'Strategy']",Guardians of Middle-earth: Smaug's Treasure,111910
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Delver,249630
"['Racing', 'Sports']",GRID 2 - Demolition Derby Pack,221169
"['Action', 'RPG']",Borderlands 2: Mechromancer Beatmaster Pack,224140
"['Action', 'RPG']",Borderlands 2: Gunzerker Greasy Grunt Pack,224141
"['Action', 'RPG']",Borderlands 2: Siren Learned Warrior Pack,224143
"['Action', 'RPG']",Borderlands 2: Commando Devilish Good Looks Pack,224144
"['Action', 'RPG']",Borderlands 2 : Assassin Cl0ckw0rk Pack,224145
"['Action', 'RPG']",Borderlands 2: Ultimate Vault Hunter Upgrade Pack 2,224180
"['Action', 'RPG']",Borderlands 2: Psycho Party Pack,224142
"['Action', 'Adventure', 'Indie']",Outlast,238320
"['Adventure', 'Indie']",MirrorMoon EP,231310
"['Adventure', 'Casual']",Castle of Illusion,227600
"['Indie', 'RPG', 'Strategy']",Fallen Enchantress: Legendary Heroes - Loot Pack DLC,233592
['Simulation'],Train Simulator: Union Pacific Heritage SD70ACes Loco Add-On,222596
"['Action', 'Indie', 'Strategy']",Sanctum 2: Ruins of Brightholme,237050
['Simulation'],Rise of Flight: Ace Pack,244060
"['Action', 'Adventure']",Saints Row IV - Wild West Pack,247294
['Strategy'],COH 2 - German Skin: (H) Voronezh Improvised Pattern,249102
"['Adventure', 'Indie', 'RPG']",Winter Voices Episode 6: Falls,255140
['Simulation'],Cities in Motion 2: Back to the Past,225431
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Dragon's Prophet,259020
['Strategy'],"Magic 2014 ""Sword of the Samurai"" Foil Conversion",215860
"['Racing', 'Simulation', 'Sports']",MotoGP™13: Red Bull Rookies Cup,240611
['Strategy'],"Magic 2014 ""Sword of the Samurai"" Deck Key",215859
['Strategy'],"Magic 2014 ""Sylvan Might"" Foil Conversion",215858
['Strategy'],"Magic 2014 ""Hall of Champions"" Foil Conversion",215856
['Strategy'],"Magic 2014 ""Sylvan Might"" Deck Key",215857
['Strategy'],"Magic 2014 ""Hall of Champions"" Deck Key",215855
['Strategy'],"Magic 2014 ""Lord of Darkness"" Foil Conversion",215854
['Strategy'],"Magic 2014 ""Lord of Darkness"" Deck Key",215853
['Strategy'],"Magic 2014 ""Dodge and Burn"" Foil Conversion",215852
['Strategy'],"Magic 2014 ""Dodge and Burn"" Deck Key",215851
['Simulation'],A-Train 8,249930
['Strategy'],Magic 2014 - Expansion Pack,215850
"['Casual', 'Indie', 'Strategy']",Ironclad Tactics,226960
"['Adventure', 'Casual', 'Indie']",InFlux,246980
['Simulation'],Train Simulator: Southern Pacific GP20 Loco Add-On,222571
"['Adventure', 'Indie']",Cognition: An Erica Reed Thriller,242780
"['Action', 'Adventure', 'Casual', 'Indie']",Foul Play,244810
['Simulation'],DCS: Mi-8 MTV2 Magnificent Eight,249310
"['Simulation', 'Strategy']",Tropico 4: The Academy,205635
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Going East!,227310
['Adventure'],1953 - KGB Unleashed,248490
"['Action', 'Indie']",Omegalodon,248350
"['Action', 'Adventure', 'Indie']",Angry Video Game Nerd Adventures,237740
"['Action', 'Adventure']",Marlow Briggs and the Mask of Death,249680
"['Action', 'Adventure']",Portal 2 Sixense Perceptual Pack,247120
"['Action', 'Adventure', 'Indie']",Doorways: Prelude,248470
['Indie'],Hacker Evolution Duality: Inception Part 3 DLC,211992
"['Action', 'Racing', 'Simulation', 'Sports']",Urban Trial Freestyle,243450
"['Simulation', 'Strategy']",Europa Universalis IV: American Dream,241364
['Action'],PAC-MAN™ Championship Edition DX+,236450
['Action'],Blood Omen 2: Legacy of Kain,242960
"['Action', 'Strategy']",Leviathan Warships: Commonwealth Unit Pack,245030
"['Simulation', 'Strategy']",Europa Universalis IV: National Monuments II,241368
['Strategy'],Company of Heroes 2 - Case Blue Mission Pack,231479
['Strategy'],COH 2 - German Skin: (M) Voronezh Improvised Pattern,249101
"['Action', 'Adventure', 'Casual', 'Strategy']",Scribblenauts Unmasked: A DC Comics Adventure,249870
['Strategy'],COH 2 - German Skin: (L) Voronezh Improvised Pattern,249100
['Action'],Alien Rage - Unlimited,217920
"['Action', 'Indie']",Steel Storm: Forgotten Prison DLC,202652
['Action'],Pac-Man Championship Edition DX+: Big Eater Course,246251
['Action'],Pac-Man Championship Edition DX+: Championship III &amp; Highway II Courses,246252
['Action'],Pac-Man Championship Edition DX+: Dig Dug Skin,246253
['Action'],Pac-Man Championship Edition DX+: Pac is Back Skin,246255
['Action'],Pac-Man Championship Edition DX+: Pac Steps BGM,246256
['Strategy'],COH 2 - German Skin: (H) Case Blue Summer Pattern,249105
['Action'],Pac-Man Championship Edition DX+: Mountain Course,246250
['Action'],Pac-Man Championship Edition DX+: Reentrance BGM,246257
['Simulation'],Train Simulator: DB BR424 EMU Add-On,222602
['Action'],Pac-Man Championship Edition DX+: Rally-X Skin,246254
"['Action', 'Adventure']",Saints Row IV: Volition Comics Pack,238301
"['Action', 'Indie']",Escape Goat,251370
"['Casual', 'Simulation']",Farming Simulator 2013 - Classics,245220
"['Casual', 'Simulation']",Farming Simulator 2013 - Official Expansion (Titanium),246050
"['Casual', 'Simulation']",Farming Simulator 2013 Titanium Edition,220260
['Simulation'],Train Simulator: DB BR420 EMU Add-On,222599
['Simulation'],Startopia,243040
"['Free to Play', 'Indie', 'Simulation', 'Sports', 'Early Access']",SNOW,244930
"['Adventure', 'Indie']",The Stanley Parable,221910
"['Indie', 'Simulation', 'Sports', 'Strategy']",Lords of Football: United States,230692
['Action'],Painkiller Hell &amp; Damnation: Demonic Vacation at the Blood Sea,229290
"['Casual', 'Indie']",Soundodger+,247140
['Adventure'],The Wolf Among Us,250320
"['Action', 'Indie', 'RPG']",Iesabel,248710
"['Simulation', 'Strategy']",Knights and Merchants,253900
"['Adventure', 'Strategy']",Aarklash: Legacy Demo,257140
"['Adventure', 'Indie']",Eleusis,251310
"['Casual', 'Indie', 'Simulation']",Bridge Constructor,250460
"['Casual', 'Indie']",Bad Hotel,231720
"['Action', 'Indie']",140,242820
['Simulation'],Train Simulator: Pacific Surfliner® LA - San Diego Route,222606
['RPG'],Anachronox,242940
['Simulation'],Train Simulator: BNSF ES44DC Loco Add-On,222611
"['Adventure', 'Indie']",Face Noir,244690
"['Action', 'Indie']",Dark Matter,251410
"['Simulation', 'Strategy']",Tropico 4: Apocalypse,205636
['Adventure'],"I Have No Mouth, and I Must Scream",245390
"['Action', 'Adventure', 'Indie']",Super Amazing Wagon Adventure,250500
"['Action', 'Adventure', 'RPG', 'Simulation', 'Strategy']",Space Rangers HD: A War Apart,214730
['Adventure'],Secret Files: Sam Peters,257220
"['Adventure', 'Indie']",Goodbye Deponia,241910
"['Adventure', 'Indie']",Knytt Underground,248190
"['Action', 'RPG']",Deus Ex: Human Revolution - Director's Cut,238010
"['Action', 'Adventure', 'Indie']",Contagion,238430
"['Action', 'Indie']",Blood of the Werewolf,260250
"['Action', 'Indie', 'RPG']",FORCED Original Soundtrack,260880
"['Action', 'Adventure', 'Indie']",Slender: The Arrival,252330
"['Action', 'Indie']",Guncraft: Horror SFX Pack,259121
"['Action', 'Indie']",Guncraft: Sci-Fi SFX Pack,259120
"['Action', 'Adventure']",Saints Row IV - The Super Saints Pack,247298
"['Action', 'Adventure', 'Indie']",Master Reboot,251850
"['Action', 'Adventure']",Saints Row IV: Brady Games Pack,247290
"['Action', 'Adventure']",Alone in the Dark: The New Nightmare,259190
"['Action', 'Adventure']",Alone in the Dark,259170
['Action'],The Typing of The Dead: Overkill,246580
"['Action', 'Adventure']",Deadly Premonition: The Director's Cut,247660
['Action'],Heat Wave DLC - Abby's pack,258540
['Strategy'],Civilization V - Scrambled Nations Map Pack,235585
"['Action', 'RPG', 'Simulation']",State of Decay,241540
"['Casual', 'Indie']",YOU DON'T KNOW JACK MOVIES,260000
"['Casual', 'Indie']",YOU DON'T KNOW JACK Vol. 6 The Lost Gold,260080
"['Casual', 'Indie']",YOU DON'T KNOW JACK SPORTS,260020
"['Casual', 'Indie']",YOU DON'T KNOW JACK TELEVISION,260040
"['Casual', 'Indie']",YOU DON'T KNOW JACK Vol. 4 The Ride,259980
"['Casual', 'Indie']",YOU DON'T KNOW JACK Vol. 3,259960
"['Casual', 'Indie']",YOU DON'T KNOW JACK Vol. 1 XL,252730
"['Casual', 'Indie']",YOU DON'T KNOW JACK Vol. 2,259940
"['Action', 'Indie']",Gentlemen!,253570
['Action'],Call of Duty: Ghosts - Season Pass,255160
"['Casual', 'Strategy']",Sid Meier’s Ace Patrol: Pacific Skies,244090
"['Action', 'Indie']",King Arthur's Gold,219830
"['Casual', 'Indie']",YOU DON'T KNOW JACK HEADRUSH,260060
"['Casual', 'Simulation']",Rocksmith® 2014 – Hotei - “Bambina”,258355
['Strategy'],Age of Empires II HD: The Forgotten,239550
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Desktop Dungeons,226620
"['Action', 'Indie']",A Walk in the Dark,248730
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Desktop Dungeons Soundtrack,261420
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Desktop Dungeons Goatperson DLC,261421
"['Simulation', 'Strategy']",Adventure Park,256050
"['Action', 'Indie', 'RPG']",Risk of Rain,248820
"['Indie', 'RPG', 'Simulation', 'Strategy']",Long Live The Queen,251990
"['Indie', 'RPG', 'Simulation', 'Early Access']",Project Zomboid,108600
"['Casual', 'Indie', 'Simulation', 'Strategy']",Reach for the Sun,248290
"['Action', 'Indie', 'Strategy']",Poöf,243280
"['Action', 'Adventure', 'Indie']",Rain Blood Chronicles: Mirage,240660
"['Indie', 'Simulation']",Hardcore Package Part 1 / for Hacker Evolution,259230
"['Action', 'Indie', 'Racing']",Zombie Driver HD Burning Garden of Slaughter,220825
['Action'],PixelJunk™ Shooter,255870
['Strategy'],XCOM: Enemy Within,225340
"['Action', 'Adventure']",Batman: Arkham Origins - New Millennium Skins Pack,237620
"['Free to Play', 'Simulation']",Pinball Arcade: Season Two Pro Pack,238273
"['Free to Play', 'Simulation']",Pinball Arcade: Season One Pro Pack,238271
"['Free to Play', 'Simulation']",Pinball Arcade: Season Two Table Pack,238272
"['Free to Play', 'Simulation']",Pinball Arcade: Season One Table Pack,238270
"['Casual', 'Simulation']",Rocksmith® 2014 – Alice in Chains - “Man in the Box”,258358
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Vox,252770
"['Casual', 'Simulation']",Rocksmith® 2014 – Alice in Chains - “Would?”,258359
"['Casual', 'Simulation']",Rocksmith® 2014 – Alice in Chains - “Hollow”,258360
"['Casual', 'Simulation']",Rocksmith® 2014 – Alice in Chains - “Check My Brain”,258362
"['Casual', 'Simulation']",Rocksmith® 2014 – Alice in Chains - “Them Bones”,258361
"['Adventure', 'Indie', 'RPG']",99 Spirits - Art Book + Music Collection,262141
['Strategy'],Company of Heroes 2 - Victory at Stalingrad Mission Pack,231480
['Strategy'],CoH 2 - Soviet Skin: (M) Two Tone Don Front,249110
"['Casual', 'Simulation']",Rocksmith® 2014 – Radiohead - “My Iron Lung”,258382
"['Action', 'Adventure', 'Casual', 'Indie']",Bloody Trapland,257750
['Simulation'],World Basketball Tycoon,260510
"['Action', 'Indie', 'Strategy']",Signal Ops,257770
['Simulation'],Bridge It +,248370
"['RPG', 'Simulation', 'Strategy']",Expansion - Crusader Kings II: Sons of Abraham,226667
"['Casual', 'Simulation']",Rocksmith® 2014 – Alice in Chains Song Pack,258363
"['Casual', 'Simulation']",Rocksmith® 2014 – Green Day - “Basket Case”,258365
"['Action', 'Indie', 'RPG', 'Early Access']",Kingdoms Rise,248630
"['Casual', 'Simulation']",Rocksmith® 2014 – Green Day - “Oh Love”,258364
"['Casual', 'Simulation']",Rocksmith® 2014 – Green Day Song Pack,258367
"['Casual', 'Simulation']",Rocksmith® 2014 – Green Day - “American Idiot”,258366
"['Casual', 'Simulation']",Rocksmith® 2014 – B’z - “iuice”,258369
"['Casual', 'Simulation']",Rocksmith® 2014 – B’z - “Giri Giri chop”,258370
"['Casual', 'Simulation']","Rocksmith® 2014 – B’z - “Easy Come, Easy Go!”",258368
"['Casual', 'Simulation']",Rocksmith® 2014 – B’z Song Pack,258371
"['Action', 'Indie', 'RPG']",Ring Runner: Flight of the Sages,258010
"['Action', 'Indie', 'Sports']",Beast Boxing Turbo,259490
"['Action', 'Adventure']",Assassin’s Creed® IV Black Flag™ - Season Pass,260950
"['Action', 'Adventure']",Assassin’s Creed® IV Black Flag™ - Time saver: Resources Pack,260470
"['Action', 'Adventure']",Assassin’s Creed® IV Black Flag™ - Death Vessel Pack,260473
"['Action', 'Adventure']",Assassin’s Creed® IV Black Flag™,242050
"['Action', 'Indie']",Gimbal,252070
"['Action', 'Adventure']",Assassin’s Creed® IV Black Flag™ - Crusader &amp; Florentine Pack,260474
"['Adventure', 'Indie']",Montague's Mount,258950
"['Action', 'Adventure']",Assassin’s Creed® IV Black Flag™ - Time saver: Technology Pack,264750
"['Action', 'Adventure']",Assassin’s Creed® IV Black Flag™ - Time saver: Activities Pack,260472
['Action'],The Bureau: XCOM Declassified - Hangar 6 R&amp;D,66002
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",Axis Game Factory's AGFPRO v3,253370
"['Action', 'Adventure']",Assassin’s Creed® IV Black Flag™ - Time saver: Collectibles Pack,260471
"['Action', 'Indie']",Eryi's Action,261700
['Indie'],9.03m,263100
"['Action', 'Strategy']",Desperados: Wanted Dead or Alive,260730
"['Adventure', 'Casual', 'Indie']",The Mysterious Cities of Gold,261940
['Simulation'],Train Simulator: MRCE ES 64 U2 'Taurus' Loco Add-On,222608
['Simulation'],Train Simulator: GWR 56XX Loco Add-On,208370
"['Action', 'Indie']",Mutant Mudds Deluxe,247370
"['Adventure', 'Indie']",The Shivah,252370
['Adventure'],The Last Express Gold Edition,252710
"['Simulation', 'Strategy']",Rise of Venice - Beyond the Sea,260860
"['Action', 'Adventure']",Saints Row IV - Hey Ash Whatcha Playin? Pack,247302
"['Indie', 'Strategy']",Space Hulk - Defilement of Honour Campaign,246564
['Simulation'],Bus-Simulator 2012,253770
"['Adventure', 'Indie']",Finding Teddy,259600
['Adventure'],Dark Fall 2: Lights Out,260710
['Adventure'],Dark Fall: The Journal,260690
"['Adventure', 'Free to Play', 'Indie']",Finding Teddy Soundtrack,267660
['Casual'],Alex Hunter - Lord of the Mind Platinum Edition,266940
"['Action', 'Adventure']",Batman: Arkham Origins - Initiation,237619
"['Indie', 'Simulation', 'Strategy', 'Early Access']",Maia,252250
"['Casual', 'Simulation']",Rocksmith® 2014 – The Who Song Pack,258377
"['Casual', 'Simulation']",Rocksmith® 2014 – The Who - “Baba O’Riley”,258372
"['Casual', 'Simulation']",Rocksmith® 2014 – The Who - “Behind Blue Eyes”,258373
"['Casual', 'Simulation']",Rocksmith® 2014 – The Who - “Who Are You”,258374
"['Casual', 'Simulation']",Rocksmith® 2014 – The Who - “Pinball Wizard”,258375
